fecha,isla,adr_eur,revpar_eur,grado_ocupacion
2009-01-01,El Hierro,56.55,8.38,0.1481874447391689
2009-02-01,El Hierro,58.57,10.26,0.17517500426839677
2009-03-01,El Hierro,60.87,11.75,0.19303433546903237
2009-04-01,El Hierro,66.49,21.12,0.3176417506391939
2009-05-01,El Hierro,67.4,14.48,0.21483679525222552
2009-06-01,El Hierro,66.82,17.95,0.26863214606405267
2009-07-01,El Hierro,63.51,42.42,0.6679263108171942
2009-08-01,El Hierro,68.64,36.1,0.5259324009324009
2009-09-01,El Hierro,67.71,25.61,0.3782306897060996
2009-10-01,El Hierro,58.97,31.45,0.5333220281499067
2009-11-01,El Hierro,56.06,30.67,0.5470924009989298
2009-12-01,El Hierro,58.77,14.05,0.23906755147183936
2010-01-01,El Hierro,61.07,15.15,0.2480759783854593
2010-02-01,El Hierro,58.51,14.84,0.25363185780208514
2010-03-01,El Hierro,56.82,22.77,0.4007391763463569
2010-04-01,El Hierro,55.96,17.73,0.31683345246604716
2010-05-01,El Hierro,57.12,12.16,0.21288515406162467
2010-06-01,El Hierro,54.3,16.48,0.30349907918968694
2010-07-01,El Hierro,59.96,18.27,0.3047031354236157
2010-08-01,El Hierro,59.71,32.87,0.5504940545972199
2010-09-01,El Hierro,58.67,25.46,0.4339526163286177
2010-10-01,El Hierro,56.86,22.56,0.3967639817094618
2010-11-01,El Hierro,54.87,17.89,0.32604337525059235
2010-12-01,El Hierro,62.03,21.8,0.3514428502337579
2011-01-01,El Hierro,63.69,18.26,0.28670120898100176
2011-02-01,El Hierro,57.5,23.58,0.4100869565217391
2011-03-01,El Hierro,61.94,29.52,0.4765902486277042
2011-04-01,El Hierro,60.53,20.86,0.344622501239055
2011-05-01,El Hierro,58.34,18.0,0.30853616729516625
2011-06-01,El Hierro,58.66,16.45,0.28042959427207637
2011-07-01,El Hierro,58.2,24.69,0.42422680412371133
2011-08-01,El Hierro,67.7,41.86,0.6183161004431315
2011-09-01,El Hierro,62.75,25.09,0.3998406374501992
2011-10-01,El Hierro,66.85,25.34,0.3790575916230367
2011-11-01,El Hierro,60.52,18.02,0.297752808988764
2011-12-01,El Hierro,53.33,16.38,0.30714419651228203
2012-01-01,El Hierro,48.49,15.49,0.3194473087234481
2012-02-01,El Hierro,59.32,21.36,0.3600809170600135
2012-03-01,El Hierro,56.34,24.36,0.4323748668796592
2012-04-01,El Hierro,56.17,22.09,0.3932704290546555
2012-05-01,El Hierro,56.13,16.96,0.3021557099590237
2012-06-01,El Hierro,60.04,19.31,0.3216189207195203
2012-07-01,El Hierro,72.09,14.95,0.20737966430850324
2012-08-01,El Hierro,66.42,22.3,0.335742246311352
2012-09-01,El Hierro,67.07,14.04,0.20933353213060982
2012-10-01,El Hierro,49.68,17.9,0.3603059581320451
2012-11-01,El Hierro,65.27,15.16,0.23226597211582659
2012-12-01,El Hierro,70.54,17.11,0.24255741423305924
2013-01-01,El Hierro,55.01,13.11,0.23832030539901836
2013-02-01,El Hierro,54.23,21.91,0.4040199151761018
2013-03-01,El Hierro,66.47,23.86,0.35895892884007824
2013-04-01,El Hierro,52.95,9.32,0.17601510859301228
2013-05-01,El Hierro,51.7,11.18,0.216247582205029
2013-06-01,El Hierro,51.92,14.09,0.27137904468412943
2013-07-01,El Hierro,60.58,22.3,0.3681082865632222
2013-08-01,El Hierro,60.12,22.43,0.37308715901530276
2013-09-01,El Hierro,60.21,16.29,0.27055306427503734
2013-10-01,El Hierro,59.41,22.18,0.37333782191550247
2013-11-01,El Hierro,54.84,18.71,0.3411743253099927
2013-12-01,El Hierro,54.41,18.72,0.34405440176438157
2014-01-01,El Hierro,53.74,18.5,0.3442500930405657
2014-02-01,El Hierro,51.92,23.25,0.44780431432973805
2014-03-01,El Hierro,55.66,19.22,0.34531081566654687
2014-04-01,El Hierro,60.15,16.56,0.2753117206982543
2014-05-01,El Hierro,62.31,16.86,0.2705825710158883
2014-06-01,El Hierro,56.78,20.53,0.3615709756956675
2014-07-01,El Hierro,59.06,25.06,0.42431425668811373
2014-08-01,El Hierro,66.15,35.6,0.5381708238851096
2014-09-01,El Hierro,62.88,22.26,0.35400763358778625
2014-10-01,El Hierro,54.88,20.04,0.36516034985422735
2014-11-01,El Hierro,55.45,26.66,0.48079350766456264
2014-12-01,El Hierro,53.67,17.33,0.32289919880752743
2015-01-01,El Hierro,54.81,18.41,0.3358876117496807
2015-02-01,El Hierro,53.1,17.66,0.33258003766478345
2015-03-01,El Hierro,57.0,19.57,0.3433333333333333
2015-04-01,El Hierro,54.75,16.05,0.29315068493150687
2015-05-01,El Hierro,57.39,13.89,0.24202822791427078
2015-06-01,El Hierro,54.64,10.32,0.18887262079062958
2015-07-01,El Hierro,58.24,17.04,0.29258241758241754
2015-08-01,El Hierro,66.74,36.47,0.5464489062031765
2015-09-01,El Hierro,62.15,22.06,0.35494770716009655
2015-10-01,El Hierro,60.92,20.25,0.332403151674327
2015-11-01,El Hierro,58.08,21.35,0.3675964187327824
2015-12-01,El Hierro,65.19,23.72,0.3638594876514803
2016-01-01,El Hierro,58.93,24.73,0.41965043271678265
2016-02-01,El Hierro,55.76,22.16,0.3974175035868006
2016-03-01,El Hierro,62.34,28.55,0.457972409367982
2016-04-01,El Hierro,56.86,15.44,0.27154414351037637
2016-05-01,El Hierro,56.98,19.42,0.34082134082134086
2016-06-01,El Hierro,58.4,17.93,0.3070205479452055
2016-07-01,El Hierro,60.34,25.05,0.4151474975140868
2016-08-01,El Hierro,66.76,38.88,0.5823846614739365
2016-09-01,El Hierro,59.23,26.68,0.45044740840790143
2016-10-01,El Hierro,57.17,25.66,0.44883680251880353
2016-11-01,El Hierro,56.04,25.27,0.4509279086366881
2016-12-01,El Hierro,61.92,21.17,0.34189276485788117
2017-01-01,El Hierro,62.13,25.38,0.4084983099951714
2017-02-01,El Hierro,59.8,27.23,0.4553511705685619
2017-03-01,El Hierro,57.4,25.94,0.45191637630662024
2017-04-01,El Hierro,58.39,24.12,0.41308443226579894
2017-05-01,El Hierro,55.9,20.86,0.37316636851520574
2017-06-01,El Hierro,60.52,20.85,0.3445142101784534
2017-07-01,El Hierro,62.85,36.3,0.5775656324582338
2017-08-01,El Hierro,71.31,49.68,0.6966764829617165
2017-09-01,El Hierro,61.71,37.19,0.6026575919624048
2017-10-01,El Hierro,61.53,30.79,0.5004063058670567
2017-11-01,El Hierro,63.81,31.54,0.49427989343363105
2017-12-01,El Hierro,70.47,31.74,0.4504044274159216
2018-01-01,El Hierro,63.09,31.8,0.5040418449833571
2018-02-01,El Hierro,64.28,39.97,0.6218108276291225
2018-03-01,El Hierro,66.87,36.91,0.5519665021683864
2018-04-01,El Hierro,60.3,28.31,0.46948590381426203
2018-05-01,El Hierro,56.36,26.41,0.4685947480482612
2018-06-01,El Hierro,57.22,28.33,0.4951066060817896
2018-07-01,El Hierro,61.09,36.81,0.6025536094287117
2018-08-01,El Hierro,72.99,55.46,0.7598301137142075
2018-09-01,El Hierro,59.42,35.66,0.6001346348030965
2018-10-01,El Hierro,61.72,31.98,0.518146467919637
2018-11-01,El Hierro,62.37,37.42,0.5999679333012666
2018-12-01,El Hierro,66.72,30.46,0.45653477218225424
2019-01-01,El Hierro,60.89,33.3,0.5468878305140417
2019-02-01,El Hierro,62.27,34.96,0.5614260478561105
2019-03-01,El Hierro,62.96,36.55,0.5805273189326556
2019-04-01,El Hierro,63.96,28.92,0.45215759849906195
2019-05-01,El Hierro,55.84,24.51,0.438932664756447
2019-06-01,El Hierro,56.31,25.19,0.4473450541644468
2019-07-01,El Hierro,65.34,38.49,0.5890725436179982
2019-08-01,El Hierro,74.73,56.47,0.7556536866051117
2019-09-01,El Hierro,64.67,42.3,0.6540899953610638
2019-10-01,El Hierro,64.46,40.75,0.6321749922432517
2019-11-01,El Hierro,62.12,43.17,0.6949452672247264
2019-12-01,El Hierro,70.31,35.59,0.5061868866448586
2020-01-01,El Hierro,70.73,41.4,0.5853244733493567
2020-02-01,El Hierro,65.83,43.96,0.6677806471213733
2020-03-01,El Hierro,61.11,19.3,0.31582392407134674
2020-07-01,El Hierro,71.3,52.93,0.7423562412342216
2020-08-01,El Hierro,84.92,68.42,0.805699481865285
2020-09-01,El Hierro,70.88,45.31,0.6392494356659143
2020-10-01,El Hierro,63.69,39.2,0.6154812372428954
2020-11-01,El Hierro,59.81,28.84,0.4821936131081759
2020-12-01,El Hierro,65.73,26.2,0.3986003347025711
2021-01-01,El Hierro,72.27,18.34,0.25377058253770585
2021-02-01,El Hierro,58.71,16.9,0.28785556123318
2021-03-01,El Hierro,72.33,32.29,0.4464261025853726
2021-04-01,El Hierro,72.09,26.18,0.36315716465529196
2021-05-01,El Hierro,70.71,35.45,0.5013435157686326
2021-06-01,El Hierro,71.35,45.17,0.6330763840224247
2021-07-01,El Hierro,89.92,66.2,0.7362099644128114
2021-08-01,El Hierro,102.93,80.85,0.785485281259108
2021-09-01,El Hierro,83.17,67.14,0.8072622339785981
2021-10-01,El Hierro,98.59,64.75,0.6567603205193224
2021-11-01,El Hierro,92.2,57.76,0.62646420824295
2021-12-01,El Hierro,75.13,42.49,0.5655530413949156
2022-01-01,El Hierro,96.97,46.1,0.4754047643601114
2022-02-01,El Hierro,78.99,42.41,0.5369034054943663
2022-03-01,El Hierro,87.83,49.83,0.5673460093362177
2022-04-01,El Hierro,86.05,42.96,0.4992446252178966
2022-05-01,El Hierro,79.87,39.88,0.49931138099411543
2022-06-01,El Hierro,74.75,37.69,0.5042140468227424
2022-07-01,El Hierro,84.14,50.7,0.6025671499881151
2022-08-01,El Hierro,94.21,69.31,0.7356968474684217
2022-09-01,El Hierro,74.78,46.76,0.6253008825889275
2022-10-01,El Hierro,76.28,45.06,0.5907184058730991
2022-11-01,El Hierro,80.8,52.92,0.654950495049505
2022-12-01,El Hierro,91.17,43.52,0.4773500054842602
2023-01-01,El Hierro,87.62,36.29,0.41417484592558773
2023-02-01,El Hierro,62.05,35.12,0.5659951651893634
2023-03-01,El Hierro,51.55,28.22,0.5474296799224054
2023-04-01,El Hierro,57.24,32.79,0.5728511530398323
2023-05-01,El Hierro,72.19,26.27,0.363900817287713
2023-06-01,El Hierro,67.47,30.15,0.4468652734548688
2023-07-01,El Hierro,79.33,44.71,0.5635951090381949
2023-08-01,El Hierro,87.5,54.94,0.6278857142857143
2023-09-01,El Hierro,81.89,51.03,0.6231530101355477
2023-10-01,El Hierro,69.13,40.01,0.5787646463185303
2023-11-01,El Hierro,72.31,46.2,0.6389157792836399
2023-12-01,El Hierro,72.85,35.78,0.49114619080301997
2024-01-01,El Hierro,79.44,37.9,0.4770896273917422
2024-02-01,El Hierro,83.6,43.8,0.5239234449760766
2024-03-01,El Hierro,74.9,47.54,0.634712950600801
2024-04-01,El Hierro,77.31,38.36,0.4961841935066615
2024-05-01,El Hierro,72.82,33.46,0.4594891513320517
2024-06-01,El Hierro,76.88,31.82,0.41389177939646205
2024-07-01,El Hierro,76.28,44.25,0.5800996329313057
2024-08-01,El Hierro,90.7,60.24,0.664167585446527
2024-09-01,El Hierro,85.26,52.66,0.6176401595120806
2024-10-01,El Hierro,77.25,50.5,0.6537216828478964
2024-11-01,El Hierro,84.53,56.0,0.6624866911155802
2024-12-01,El Hierro,88.82,41.99,0.4727538842603018
2025-01-01,El Hierro,91.31,54.57,0.5976344321542
2025-02-01,El Hierro,91.54,51.51,0.5627048284902774
2025-03-01,El Hierro,93.53,55.77,0.5962792686838447
2025-04-01,El Hierro,90.44,55.45,0.6131136665192394
2025-05-01,El Hierro,87.69,40.2,0.4584331166609648
2025-06-01,El Hierro,78.84,40.71,0.5163622526636226
2025-07-01,El Hierro,102.14,55.59,0.5442529860975133
2025-08-01,El Hierro,102.62,81.64,0.7955564217501462
2025-09-01,El Hierro,82.74,61.14,0.7389412617839014
2025-10-01,El Hierro,92.82,48.49,0.5224089635854342
2025-11-01,El Hierro,91.57,63.06,0.6886534891339959
2025-12-01,El Hierro,91.93,48.75,0.5302947895137604
2026-01-01,El Hierro,94.64,58.51,0.6182375316990701
2009-01-01,Fuerteventura,64.37,43.74,0.6795090880845114
2009-02-01,Fuerteventura,68.1,38.55,0.566079295154185
2009-03-01,Fuerteventura,66.08,49.2,0.7445520581113803
2009-04-01,Fuerteventura,72.53,48.32,0.6662070867227354
2009-05-01,Fuerteventura,61.76,38.1,0.6169041450777203
2009-06-01,Fuerteventura,63.18,43.88,0.6945235834124723
2009-07-01,Fuerteventura,68.87,53.13,0.7714534630463191
2009-08-01,Fuerteventura,82.26,67.79,0.8240943350352541
2009-09-01,Fuerteventura,66.78,50.99,0.7635519616651693
2009-10-01,Fuerteventura,65.59,44.45,0.6776947705442903
2009-11-01,Fuerteventura,66.85,47.25,0.7068062827225131
2009-12-01,Fuerteventura,71.41,43.3,0.6063576529897773
2010-01-01,Fuerteventura,63.65,41.22,0.647604084838963
2010-02-01,Fuerteventura,59.81,35.97,0.6014044474168199
2010-03-01,Fuerteventura,63.4,43.83,0.6913249211356467
2010-04-01,Fuerteventura,58.52,37.16,0.6349965823650033
2010-05-01,Fuerteventura,61.24,38.16,0.6231221423905943
2010-06-01,Fuerteventura,57.08,41.28,0.7231955150665733
2010-07-01,Fuerteventura,62.38,49.92,0.8002564924655338
2010-08-01,Fuerteventura,68.42,59.96,0.8763519438760596
2010-09-01,Fuerteventura,64.61,53.65,0.8303668162823092
2010-10-01,Fuerteventura,63.37,48.97,0.7727631371311346
2010-11-01,Fuerteventura,60.71,48.73,0.8026684236534343
2010-12-01,Fuerteventura,68.38,42.98,0.6285463585843813
2011-01-01,Fuerteventura,62.86,47.1,0.7492841234489341
2011-02-01,Fuerteventura,63.78,54.71,0.8577924114142365
2011-03-01,Fuerteventura,64.88,59.87,0.9227805178791616
2011-04-01,Fuerteventura,66.4,54.63,0.8227409638554216
2011-05-01,Fuerteventura,62.79,41.64,0.6631629240324892
2011-06-01,Fuerteventura,61.01,47.86,0.7844615636780856
2011-07-01,Fuerteventura,65.34,63.24,0.9678604224058769
2011-08-01,Fuerteventura,73.4,68.03,0.9268392370572206
2011-09-01,Fuerteventura,67.66,57.95,0.8564883239728053
2011-10-01,Fuerteventura,68.02,53.61,0.7881505439576596
2011-11-01,Fuerteventura,65.13,55.81,0.8569015814524797
2011-12-01,Fuerteventura,68.02,46.02,0.6765657159658924
2012-01-01,Fuerteventura,65.8,50.33,0.7648936170212766
2012-02-01,Fuerteventura,68.17,52.51,0.7702801818981957
2012-03-01,Fuerteventura,67.22,55.41,0.8243082415947635
2012-04-01,Fuerteventura,69.08,50.06,0.7246670526925304
2012-05-01,Fuerteventura,60.36,38.34,0.6351888667992048
2012-06-01,Fuerteventura,67.76,44.78,0.66086186540732
2012-07-01,Fuerteventura,73.82,54.08,0.7325927932809537
2012-08-01,Fuerteventura,76.82,55.94,0.7281957823483468
2012-09-01,Fuerteventura,66.25,52.46,0.7918490566037736
2012-10-01,Fuerteventura,73.97,55.69,0.7528727862647019
2012-11-01,Fuerteventura,70.46,54.23,0.7696565427192734
2012-12-01,Fuerteventura,68.89,46.54,0.6755697488750181
2013-01-01,Fuerteventura,67.76,48.82,0.7204840613931522
2013-02-01,Fuerteventura,66.99,48.65,0.7262277951933125
2013-03-01,Fuerteventura,68.85,51.15,0.7429193899782135
2013-04-01,Fuerteventura,66.89,44.57,0.6663178352519061
2013-05-01,Fuerteventura,63.54,41.55,0.653918791312559
2013-06-01,Fuerteventura,61.35,41.97,0.6841075794621027
2013-07-01,Fuerteventura,64.62,47.32,0.7322810275456515
2013-08-01,Fuerteventura,78.92,67.54,0.8558033451596554
2013-09-01,Fuerteventura,71.73,60.86,0.8484595009061758
2013-10-01,Fuerteventura,76.2,60.23,0.7904199475065616
2013-11-01,Fuerteventura,70.69,58.72,0.8306691186872259
2013-12-01,Fuerteventura,72.23,53.95,0.7469195625086529
2014-01-01,Fuerteventura,66.02,52.67,0.7977885489245684
2014-02-01,Fuerteventura,65.56,49.87,0.7606772422208663
2014-03-01,Fuerteventura,67.92,54.42,0.8012367491166078
2014-04-01,Fuerteventura,69.8,52.21,0.7479942693409742
2014-05-01,Fuerteventura,65.52,46.04,0.7026862026862027
2014-06-01,Fuerteventura,66.0,51.05,0.7734848484848484
2014-07-01,Fuerteventura,74.87,60.98,0.8144784292774141
2014-08-01,Fuerteventura,79.24,72.07,0.9095153962645128
2014-09-01,Fuerteventura,71.52,64.79,0.9059004474272933
2014-10-01,Fuerteventura,77.31,63.54,0.8218859138533178
2014-11-01,Fuerteventura,71.3,57.73,0.8096774193548387
2014-12-01,Fuerteventura,85.64,62.67,0.7317842129845866
2015-01-01,Fuerteventura,68.82,51.93,0.7545771578029643
2015-02-01,Fuerteventura,70.18,54.0,0.7694499857509262
2015-03-01,Fuerteventura,78.05,62.28,0.7979500320307495
2015-04-01,Fuerteventura,74.48,55.67,0.7474489795918368
2015-05-01,Fuerteventura,70.36,50.95,0.7241330301307561
2015-06-01,Fuerteventura,69.29,56.19,0.8109395295136382
2015-07-01,Fuerteventura,78.86,67.61,0.8573421252853157
2015-08-01,Fuerteventura,89.07,81.83,0.9187156169305042
2015-09-01,Fuerteventura,82.32,71.81,0.8723275024295434
2015-10-01,Fuerteventura,82.67,73.58,0.8900447562598282
2015-11-01,Fuerteventura,80.38,70.34,0.8750933067927346
2015-12-01,Fuerteventura,83.75,64.4,0.7689552238805971
2016-01-01,Fuerteventura,78.2,60.82,0.7777493606138107
2016-02-01,Fuerteventura,79.74,64.15,0.8044895911713069
2016-03-01,Fuerteventura,86.34,74.42,0.861941162844568
2016-04-01,Fuerteventura,78.66,65.02,0.8265954741927282
2016-05-01,Fuerteventura,73.13,58.61,0.8014494735402707
2016-06-01,Fuerteventura,77.52,67.07,0.8651960784313725
2016-07-01,Fuerteventura,87.38,77.43,0.886129549095903
2016-08-01,Fuerteventura,96.73,88.2,0.9118163961542438
2016-09-01,Fuerteventura,86.12,80.53,0.9350905712958661
2016-10-01,Fuerteventura,85.89,77.57,0.9031319129118639
2016-11-01,Fuerteventura,85.0,77.43,0.9109411764705884
2016-12-01,Fuerteventura,90.11,69.05,0.7662856508711574
2017-01-01,Fuerteventura,80.58,66.99,0.8313477289650036
2017-02-01,Fuerteventura,83.72,66.75,0.7973005255613952
2017-03-01,Fuerteventura,87.87,76.95,0.8757255035848412
2017-04-01,Fuerteventura,88.29,72.52,0.8213840752067051
2017-05-01,Fuerteventura,81.69,65.8,0.805484147386461
2017-06-01,Fuerteventura,84.05,71.82,0.8544913741820345
2017-07-01,Fuerteventura,93.62,80.61,0.8610339671010467
2017-08-01,Fuerteventura,104.72,93.66,0.8943850267379679
2017-09-01,Fuerteventura,92.41,86.59,0.9370198030516179
2017-10-01,Fuerteventura,95.26,85.38,0.8962838547134159
2017-11-01,Fuerteventura,93.24,85.92,0.9214929214929216
2017-12-01,Fuerteventura,97.01,78.95,0.8138336253994434
2018-01-01,Fuerteventura,87.37,73.74,0.8439967952386401
2018-02-01,Fuerteventura,89.37,75.53,0.8451381895490656
2018-03-01,Fuerteventura,91.76,81.25,0.885462074978204
2018-04-01,Fuerteventura,87.77,70.43,0.8024381907257606
2018-05-01,Fuerteventura,79.77,61.41,0.7698382850695751
2018-06-01,Fuerteventura,82.59,71.03,0.8600314808088146
2018-07-01,Fuerteventura,99.61,79.03,0.7933942375263527
2018-08-01,Fuerteventura,99.68,88.39,0.8867375601926163
2018-09-01,Fuerteventura,93.66,83.66,0.8932308349348708
2018-10-01,Fuerteventura,95.06,79.34,0.834630759520303
2018-11-01,Fuerteventura,92.88,74.38,0.8008182601205857
2018-12-01,Fuerteventura,90.66,61.33,0.6764835649680123
2019-01-01,Fuerteventura,87.47,60.8,0.6950954613010175
2019-02-01,Fuerteventura,84.55,55.98,0.6620934358367829
2019-03-01,Fuerteventura,91.58,69.51,0.7590085171434812
2019-04-01,Fuerteventura,86.47,60.97,0.7051000346941135
2019-05-01,Fuerteventura,79.23,51.89,0.6549286886280449
2019-06-01,Fuerteventura,79.88,58.4,0.7310966449674512
2019-07-01,Fuerteventura,90.47,66.23,0.7320658781916658
2019-08-01,Fuerteventura,101.98,78.61,0.7708374191017846
2019-09-01,Fuerteventura,90.93,74.2,0.8160123171670516
2019-10-01,Fuerteventura,92.65,68.24,0.7365353480841877
2019-11-01,Fuerteventura,94.53,72.11,0.7628266158891357
2019-12-01,Fuerteventura,96.85,69.69,0.7195663397005679
2020-01-01,Fuerteventura,83.6,60.36,0.7220095693779904
2020-02-01,Fuerteventura,86.96,65.37,0.7517249310027599
2020-03-01,Fuerteventura,81.66,33.82,0.414156257653686
2020-07-01,Fuerteventura,89.34,34.82,0.3897470338034475
2020-08-01,Fuerteventura,101.83,51.96,0.5102622017087303
2020-09-01,Fuerteventura,94.22,21.07,0.2236255572065379
2020-10-01,Fuerteventura,84.01,16.29,0.19390548744197117
2020-11-01,Fuerteventura,77.45,27.94,0.36074887023886376
2020-12-01,Fuerteventura,106.31,36.77,0.3458752704355188
2021-01-01,Fuerteventura,75.29,17.35,0.23044228981272413
2021-02-01,Fuerteventura,95.77,30.7,0.32055967421948417
2021-03-01,Fuerteventura,95.91,33.62,0.35053696173495985
2021-04-01,Fuerteventura,103.67,37.07,0.35757692678692005
2021-05-01,Fuerteventura,92.3,40.96,0.4437703141928494
2021-06-01,Fuerteventura,87.22,33.58,0.3850034395780784
2021-07-01,Fuerteventura,91.67,52.28,0.5703065343078434
2021-08-01,Fuerteventura,99.54,72.02,0.7235282298573437
2021-09-01,Fuerteventura,94.47,68.88,0.7291203556684661
2021-10-01,Fuerteventura,99.46,76.03,0.7644279107178766
2021-11-01,Fuerteventura,99.91,80.39,0.804624161745571
2021-12-01,Fuerteventura,106.26,66.15,0.6225296442687748
2022-01-01,Fuerteventura,87.82,43.45,0.49476201320883634
2022-02-01,Fuerteventura,88.58,54.49,0.615150146759991
2022-03-01,Fuerteventura,94.54,75.38,0.7973344616035539
2022-04-01,Fuerteventura,95.41,68.28,0.7156482548999057
2022-05-01,Fuerteventura,84.35,54.03,0.6405453467694132
2022-06-01,Fuerteventura,90.82,63.12,0.6950011010790575
2022-07-01,Fuerteventura,103.39,80.22,0.7758970886932972
2022-08-01,Fuerteventura,108.93,92.39,0.8481593684017258
2022-09-01,Fuerteventura,97.02,82.97,0.8551844980416409
2022-10-01,Fuerteventura,99.52,73.9,0.7425643086816721
2022-11-01,Fuerteventura,103.42,80.85,0.7817636820730999
2022-12-01,Fuerteventura,108.1,78.76,0.7285846438482887
2023-01-01,Fuerteventura,96.9,72.9,0.7523219814241486
2023-02-01,Fuerteventura,96.26,73.93,0.7680241013920632
2023-03-01,Fuerteventura,100.71,82.41,0.8182901400059577
2023-04-01,Fuerteventura,101.66,71.86,0.706866024001574
2023-05-01,Fuerteventura,90.78,60.87,0.670522141440846
2023-06-01,Fuerteventura,95.41,68.88,0.7219369038884813
2023-07-01,Fuerteventura,112.63,82.38,0.7314214685252597
2023-08-01,Fuerteventura,120.91,96.56,0.7986105367628815
2023-09-01,Fuerteventura,107.17,92.46,0.8627414388354949
2023-10-01,Fuerteventura,115.52,90.4,0.7825484764542937
2023-11-01,Fuerteventura,109.25,94.14,0.8616933638443935
2023-12-01,Fuerteventura,116.24,91.64,0.7883688919476944
2024-01-01,Fuerteventura,100.02,81.08,0.8106378724255149
2024-02-01,Fuerteventura,107.5,92.98,0.8649302325581396
2024-03-01,Fuerteventura,115.44,101.05,0.8753465003465003
2024-04-01,Fuerteventura,103.07,76.94,0.746482972736975
2024-05-01,Fuerteventura,95.65,67.92,0.7100888656560376
2024-06-01,Fuerteventura,98.44,75.88,0.7708248679398618
2024-07-01,Fuerteventura,115.09,90.29,0.784516465374924
2024-08-01,Fuerteventura,124.32,104.9,0.8437902187902189
2024-09-01,Fuerteventura,112.71,101.04,0.8964599414426405
2024-10-01,Fuerteventura,121.13,100.67,0.8310905638570132
2024-11-01,Fuerteventura,117.5,106.09,0.9028936170212766
2024-12-01,Fuerteventura,122.03,102.39,0.8390559698434811
2025-01-01,Fuerteventura,113.33,97.81,0.8630547957292862
2025-02-01,Fuerteventura,114.44,101.73,0.8889374344634744
2025-03-01,Fuerteventura,117.99,106.86,0.9056699720315281
2025-04-01,Fuerteventura,118.45,91.52,0.772646686365555
2025-05-01,Fuerteventura,98.75,69.39,0.7026835443037974
2025-06-01,Fuerteventura,104.29,83.09,0.7967206827116694
2025-07-01,Fuerteventura,129.22,107.88,0.8348552855595108
2025-08-01,Fuerteventura,134.62,116.65,0.8665131481206358
2025-09-01,Fuerteventura,119.16,106.33,0.8923296408190668
2025-10-01,Fuerteventura,128.84,106.52,0.8267618751940391
2025-11-01,Fuerteventura,128.18,111.71,0.8715088157278825
2025-12-01,Fuerteventura,130.99,105.07,0.8021222994121687
2026-01-01,Fuerteventura,119.82,97.72,0.8155566683358372
2009-01-01,Gran Canaria,67.64,58.39,0.8632465996451804
2009-02-01,Gran Canaria,73.09,51.88,0.7098098235052674
2009-03-01,Gran Canaria,76.39,58.16,0.7613561984552951
2009-04-01,Gran Canaria,70.99,46.84,0.659811241019862
2009-05-01,Gran Canaria,60.5,37.89,0.6262809917355372
2009-06-01,Gran Canaria,60.27,37.79,0.6270117803218848
2009-07-01,Gran Canaria,62.6,40.23,0.6426517571884983
2009-08-01,Gran Canaria,64.75,46.78,0.7224710424710424
2009-09-01,Gran Canaria,62.74,43.49,0.6931781957284029
2009-10-01,Gran Canaria,73.04,48.93,0.669906900328587
2009-11-01,Gran Canaria,74.32,56.27,0.7571313240043058
2009-12-01,Gran Canaria,77.51,59.31,0.76519158818217
2010-01-01,Gran Canaria,73.23,55.68,0.7603441212617779
2010-02-01,Gran Canaria,76.01,60.85,0.8005525588738324
2010-03-01,Gran Canaria,87.31,69.54,0.7964723399381515
2010-04-01,Gran Canaria,75.08,48.16,0.6414491209376665
2010-05-01,Gran Canaria,64.81,42.24,0.651751272951705
2010-06-01,Gran Canaria,60.64,40.2,0.6629287598944591
2010-07-01,Gran Canaria,63.72,44.77,0.7026051475204018
2010-08-01,Gran Canaria,67.06,52.34,0.7804950790337012
2010-09-01,Gran Canaria,63.4,44.6,0.7034700315457414
2010-10-01,Gran Canaria,66.98,48.43,0.7230516572111078
2010-11-01,Gran Canaria,77.56,64.47,0.8312274368231046
2010-12-01,Gran Canaria,78.52,58.47,0.7446510443199185
2011-01-01,Gran Canaria,74.96,62.84,0.8383137673425828
2011-02-01,Gran Canaria,79.17,74.08,0.9357079701907288
2011-03-01,Gran Canaria,80.54,71.19,0.8839086168363545
2011-04-01,Gran Canaria,81.09,58.45,0.7208040448883957
2011-05-01,Gran Canaria,67.68,43.57,0.6437647754137116
2011-06-01,Gran Canaria,64.4,43.79,0.6799689440993788
2011-07-01,Gran Canaria,67.09,50.42,0.7515277984796542
2011-08-01,Gran Canaria,73.69,60.2,0.8169358121861854
2011-09-01,Gran Canaria,72.11,56.12,0.7782554430730828
2011-10-01,Gran Canaria,73.89,57.41,0.7769657599133847
2011-11-01,Gran Canaria,79.35,69.32,0.8735979836168872
2011-12-01,Gran Canaria,85.47,67.82,0.7934947934947935
2012-01-01,Gran Canaria,83.82,74.53,0.8891672631830113
2012-02-01,Gran Canaria,86.49,74.91,0.8661116892126257
2012-03-01,Gran Canaria,85.71,71.14,0.8300081670750205
2012-04-01,Gran Canaria,79.35,51.82,0.6530560806553246
2012-05-01,Gran Canaria,71.98,47.95,0.6661572659071965
2012-06-01,Gran Canaria,69.44,47.12,0.6785714285714286
2012-07-01,Gran Canaria,74.47,54.79,0.7357325097354639
2012-08-01,Gran Canaria,75.62,58.45,0.7729436656969055
2012-09-01,Gran Canaria,72.97,54.13,0.7418117034397698
2012-10-01,Gran Canaria,74.64,56.67,0.7592443729903537
